user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,Engagement_Score,Hashtag_counts,hour,watch_time_hours,day_name
76199,43,Male,India,623324,Image,Fashion,5039,382,813,5307,9245,2023-06-24,701443,False,Tablet,Positive,#travel,0.674310438,1,6234,1,0,1.4741666666666666,Saturday
44766,36,Male,UK,608197,Image,Music,15265,185,398,3123,50594,2023-04-06,795835,False,Desktop,Neutral,#fitness,0.313238724,1,15848,1,0,0.8675,Thursday
83530,26,Female,France,273889,Text,Education,2973,2686,1807,3143,60935,2023-05-30,458867,True,Tablet,Positive,#lifestyle #foodie,0.122524001,2,7466,2,0,0.8730555555555556,Tuesday
71087,57,Female,UAE,715722,Image,Food,4626,927,1399,2800,65606,2022-08-25,54500,False,Mobile,Positive,#fun #fitness,0.105965918,2,6952,2,0,0.7777777777777778,Thursday
78840,37,Male,USA,811070,Text,Travel,16502,963,601,323,43164,2022-06-30,407567,False,Tablet,Positive,#fun #reels #lifestyle,0.41854323,3,18066,3,0,0.08972222222222222,Thursday
64384,46,Other,France,675087,Reel,Food,7999,560,327,3683,23054,2023-02-14,403274,False,Desktop,Positive,#tech,0.385442873,1,8886,1,0,1.0230555555555556,Tuesday
61005,15,Male,Germany,743874,Video,Music,2292,1189,1295,7505,96972,2023-05-31,791772,False,Mobile,Neutral,#travel #foodie #fun,0.04925133,3,4776,3,0,2.084722222222222,Wednesday
56576,36,Female,Brazil,160964,Text,Travel,18488,897,1620,2202,39151,2022-03-13,293668,False,Mobile,Positive,#tech,0.536512477,1,21005,1,0,0.6116666666666667,Sunday
49353,54,Other,France,546894,Image,Music,17451,2686,1318,6202,92321,2022-07-01,590505,False,Mobile,Positive,#music #reels #travel,0.232395663,3,21455,3,0,1.7227777777777777,Friday
72003,21,Female,Canada,302222,Image,Tech,14859,1928,394,7442,86267,2022-04-14,320905,False,Tablet,Positive,#fitness #foodie #reels,0.199160745,3,17181,3,0,2.067222222222222,Thursday
62733,32,Other,UK,815798,Reel,Food,3819,2368,547,2248,32481,2022-10-14,167148,False,Mobile,Positive,#music #lifestyle #fashion,0.207321203,3,6734,3,0,0.6244444444444445,Friday
75318,52,Female,Canada,734275,Reel,Music,12682,1712,1041,2342,26139,2022-03-28,105455,True,Tablet,Positive,#lifestyle #music,0.590496959,2,15435,2,0,0.6505555555555556,Monday
33664,31,Female,Japan,628089,Reel,Food,1280,1180,76,3400,30512,2022-03-14,729329,False,Tablet,Negative,#reels,0.08311484,1,2536,1,0,0.9444444444444444,Monday
77172,15,Female,India,534264,Video,Education,13241,857,1072,1975,83957,2023-08-26,281581,False,Tablet,Negative,#love #fitness,0.180687733,2,15170,2,0,0.5486111111111112,Saturday
95616,36,Female,Australia,926576,Text,Lifestyle,10011,284,1521,5509,90393,2023-11-16,429579,False,Desktop,Neutral,#love #music #reels,0.130718087,3,11816,3,0,1.5302777777777778,Thursday
36736,17,Female,USA,980910,Reel,Food,14147,2398,1449,3045,17558,2022-11-06,242057,False,Mobile,Negative,#fitness #love #reels,1.024831985,3,17994,3,0,0.8458333333333333,Sunday
48623,39,Female,India,212364,Video,Lifestyle,17146,1647,1771,7343,35441,2023-03-19,715160,False,Desktop,Positive,#love,0.580231935,1,20564,1,0,2.039722222222222,Sunday
17392,28,Female,Brazil,969251,Text,Fashion,1629,665,1579,6753,35265,2022-08-24,762338,False,Tablet,Negative,#fashion #music,0.109825606,2,3873,2,0,1.8758333333333332,Wednesday
65680,61,Male,Canada,775221,Reel,Education,5499,1393,1017,6492,58525,2023-11-05,248468,True,Mobile,Positive,#tech,0.13513883,1,7909,1,0,1.8033333333333332,Sunday
97092,47,Female,Canada,253552,Text,Fashion,3014,2024,128,962,82659,2022-08-18,356268,False,Tablet,Negative,#tech #fitness,0.062497732,2,5166,2,0,0.26722222222222225,Thursday
60859,24,Male,Australia,118637,Video,Music,10773,2527,518,1717,51336,2022-09-11,659835,False,Desktop,Negative,#fun,0.269167835,1,13818,1,0,0.47694444444444445,Sunday
36309,53,Other,Australia,931053,Video,Fashion,17881,2260,303,2429,37457,2023-11-05,345804,False,Mobile,Positive,#fashion #music,0.545799183,2,20444,2,0,0.6747222222222222,Sunday
97455,56,Male,Australia,553520,Reel,Food,8280,929,1135,5391,82378,2022-12-21,236900,False,Tablet,Neutral,#fun #travel,0.125567506,2,10344,2,0,1.4975,Wednesday
73734,38,Female,UK,671719,Image,Tech,8653,2407,724,2539,83823,2023-05-10,205184,False,Mobile,Positive,#fun,0.140581941,1,11784,1,0,0.7052777777777778,Wednesday
80467,59,Female,France,724225,Video,Education,19936,213,911,3618,38072,2023-02-14,723499,False,Tablet,Positive,#lifestyle #travel,0.553162429,2,21060,2,0,1.005,Tuesday
62662,38,Male,UK,418316,Text,Lifestyle,11820,1497,815,2378,40757,2022-07-18,84480,False,Desktop,Positive,#fun #reels #travel,0.317442403,3,14132,3,0,0.6605555555555556,Monday
22688,35,Female,India,125437,Text,Food,7637,1403,973,874,49790,2023-03-05,366550,False,Mobile,Neutral,#love #fun,0.201104639,2,10013,2,0,0.2427777777777778,Sunday
35342,43,Other,UK,501365,Reel,Music,13390,199,1962,3670,70075,2023-04-20,433172,False,Desktop,Positive,#music #lifestyle,0.221919372,2,15551,2,0,1.0194444444444444,Thursday
47157,62,Other,UK,507887,Reel,Travel,10105,2285,818,2205,56140,2023-08-11,403508,False,Tablet,Negative,#fitness #reels #lifestyle,0.400249377,3,13208,3,0,0.6125,Friday
77863,32,Female,Brazil,596221,Reel,Food,16155,670,362,4527,26894,2022-12-08,276469,False,Tablet,Negative,#fun #reels,0.639064475,2,17187,2,0,1.2575,Thursday
62083,24,Other,Canada,123119,Text,Lifestyle,3060,1728,1089,7492,10005,2023-04-19,59616,False,Mobile,Neutral,#fun,0.587406297,1,5877,1,0,2.081111111111111,Wednesday
75733,35,Other,UK,801477,Video,Fitness,13697,1249,1054,1139,66501,2023-02-01,247681,False,Mobile,Positive,#fun #tech,0.240597886,2,16000,2,0,0.3163888888888889,Wednesday
99045,16,Male,UAE,330389,Image,Music,15313,878,1318,3591,92279,2023-03-02,509558,False,Tablet,Positive,#tech #music,0.189739811,2,17509,2,0,0.9975,Thursday
44698,35,Male,Australia,509495,Video,Education,7510,250,1800,4714,27026,2022-02-14,468550,False,Desktop,Positive,#fun,0.353733442,1,9560,1,0,1.3094444444444444,Monday
90623,60,Male,Canada,955267,Image,Education,2950,2523,808,4714,46152,2022-12-09,564249,False,Tablet,Positive,#lifestyle #travel #foodie,0.136093777,3,6281,3,0,1.3094444444444444,Friday
32671,60,Female,Japan,330882,Video,Food,14387,497,1342,2673,44328,2023-11-22,272551,False,Desktop,Positive,#fun #tech #reels,0.366044035,3,16226,3,0,0.7425,Wednesday
35184,13,Male,Brazil,357157,Reel,Travel,6063,1987,1037,4530,31146,2022-01-17,549702,False,Mobile,Positive,#travel,0.291754961,1,9087,1,0,1.2583333333333333,Monday
96202,14,Female,Brazil,685093,Image,Music,11922,2748,969,2843,61071,2023-08-19,245494,False,Tablet,Positive,#reels,0.25607899,1,15639,1,0,0.7897222222222222,Saturday
61663,42,Female,Australia,118201,Video,Lifestyle,7661,783,1879,5027,50287,2022-07-10,335100,False,Desktop,Neutral,#fashion #fun,0.205281683,2,10323,2,0,1.396388888888889,Sunday
25708,15,Female,Canada,357636,Text,Education,3421,2476,1265,4667,24971,2023-01-26,478292,False,Mobile,Positive,#fun #love,0.286812703,2,7162,2,0,1.2963888888888888,Thursday
59811,33,Female,France,128634,Image,Travel,1990,538,352,265,67062,2023-03-15,751695,False,Desktop,Positive,#reels,0.042945334,1,2880,1,0,0.07361111111111111,Wednesday
12811,37,Male,USA,504042,Image,Tech,13057,900,1271,7565,93721,2023-10-06,642015,True,Tablet,Neutral,#music,0.162482261,1,15228,1,0,2.1013888888888888,Friday
66250,32,Female,Germany,448965,Text,Lifestyle,1482,1466,609,101,93028,2023-05-12,43239,True,Tablet,Negative,#fashion,0.0382358,1,3557,1,0,0.028055555555555556,Friday
82082,61,Other,Brazil,605341,Reel,Education,2545,209,467,7230,64240,2022-04-04,659713,False,Desktop,Neutral,#foodie,0.0501401,1,3221,1,0,2.0083333333333333,Monday
44754,64,Other,France,407919,Text,Food,10105,1733,1983,7140,76693,2022-04-05,503474,False,Tablet,Negative,#travel #lifestyle #fitness,0.103477501,3,13821,3,0,1.9833333333333334,Tuesday
21411,34,Female,India,488690,Reel,Education,12491,490,923,7854,33560,2023-11-27,48616,False,Mobile,Negative,#travel,0.414302741,1,13904,1,0,2.1816666666666666,Monday
12911,33,Other,France,214090,Video,Travel,642,2518,387,2756,29271,2023-10-06,706951,False,Desktop,Positive,#tech #fitness #lifestyle,0.121177958,3,3547,3,0,0.7655555555555555,Friday
77270,45,Male,Germany,698964,Video,Music,13332,1709,1697,7158,56845,2022-03-23,558718,False,Desktop,Positive,#foodie #fitness,0.29444982,2,16738,2,0,1.9883333333333333,Wednesday
93763,64,Male,Australia,106798,Text,Lifestyle,1586,1753,1923,6967,81872,2022-12-06,586155,False,Desktop,Positive,#love #fashion,0.064271057,2,5262,2,0,1.9352777777777779,Tuesday
18680,50,Female,Canada,608377,Reel,Tech,18793,2615,758,3973,33935,2022-12-26,356812,True,Tablet,Positive,#lifestyle,0.653189922,1,22166,1,0,1.103611111111111,Monday
94896,27,Female,USA,559319,Video,Fitness,6504,1918,1861,1534,66768,2022-04-22,635312,False,Desktop,Positive,#foodie #tech #love,0.154010903,3,10283,3,0,0.4261111111111111,Friday
93879,58,Female,India,701448,Reel,Fashion,16438,1497,441,2269,58565,2022-10-30,482818,False,Desktop,Neutral,#lifestyle,0.322940323,1,18376,1,0,0.6302777777777778,Sunday
98614,27,Other,UAE,282482,Reel,Fitness,17225,1929,515,2483,97460,2023-12-02,285558,False,Desktop,Neutral,#fun #lifestyle #fitness,0.20181613,3,19669,3,0,0.6897222222222222,Saturday
47504,37,Other,Australia,411191,Reel,Fitness,4587,2597,1796,4735,96504,2023-10-23,784802,False,Tablet,Positive,#fitness #foodie #love,0.093053138,3,8980,3,0,1.3152777777777778,Monday
18155,36,Other,Brazil,464758,Video,Fashion,10186,1500,44,4429,44207,2022-04-23,709820,False,Desktop,Neutral,#music #fun,0.265342593,2,11730,2,0,1.2302777777777778,Saturday
49384,18,Female,Australia,343465,Image,Lifestyle,5056,1967,722,1581,78487,2023-09-15,363168,False,Desktop,Positive,#fun,0.098678762,1,7745,1,0,0.43916666666666665,Friday
57254,61,Other,India,789224,Image,Education,5982,520,755,1604,73890,2023-11-14,420394,False,Mobile,Positive,#foodie #fun,0.098213561,2,7257,2,0,0.44555555555555554,Tuesday
31918,55,Male,Japan,572334,Video,Tech,2272,1522,202,7468,87735,2022-03-19,612115,False,Desktop,Positive,#reels #tech,0.045546247,2,3996,2,0,2.0744444444444445,Saturday
95981,60,Other,USA,709778,Reel,Fashion,6141,1534,1738,6494,55321,2023-06-24,408551,False,Mobile,Negative,#tech #music,0.170152383,2,9413,2,0,1.8038888888888889,Saturday
70713,56,Female,India,401409,Reel,Tech,9161,1713,1908,5995,33261,2022-02-14,772251,False,Mobile,Positive,#love #music #reels,0.384293918,3,12782,3,0,1.6652777777777779,Monday
40306,59,Male,USA,670601,Video,Education,1071,1348,538,569,32698,2022-10-31,663078,False,Tablet,Positive,#fun #love,0.090433666,2,2957,2,0,0.15805555555555556,Monday
26646,35,Other,Canada,144350,Video,Fitness,17120,687,385,6871,91738,2023-01-27,301264,False,Desktop,Negative,#fitness #foodie,0.198303865,2,18192,2,0,1.908611111111111,Friday
56843,38,Other,Canada,246450,Image,Tech,6376,466,1973,6258,89554,2023-10-16,300231,False,Desktop,Negative,#reels #fitness,0.098432231,2,8815,2,0,1.7383333333333333,Monday
26371,39,Female,Australia,995600,Reel,Music,3630,595,629,1545,75329,2022-01-15,86079,False,Desktop,Neutral,#lifestyle #fun,0.064437335,2,4854,2,0,0.42916666666666664,Saturday
87371,30,Female,Australia,349406,Video,Tech,227,138,967,908,80790,2023-10-02,461868,False,Tablet,Positive,#travel #reels,0.016487189,2,1332,2,0,0.25222222222222224,Monday
41616,40,Other,UK,300887,Image,Fitness,6665,241,359,4083,49839,2023-10-27,64899,False,Tablet,Neutral,#fashion,0.145769377,1,7265,1,0,1.1341666666666668,Friday
30932,47,Other,Germany,914356,Reel,Education,14008,2363,1491,3340,79537,2022-03-04,63748,False,Tablet,Neutral,#fashion #love,0.224574726,2,17862,2,0,0.9277777777777778,Friday
39855,34,Female,UK,969025,Image,Fashion,19954,2714,982,6947,29407,2023-07-25,194936,False,Mobile,Negative,#love #music #travel,0.804230285,3,23650,3,0,1.9297222222222221,Tuesday
71434,52,Female,India,107312,Image,Travel,7993,732,1998,7253,73305,2022-07-22,598923,False,Desktop,Neutral,#fitness #foodie #lifestyle,0.146279244,3,10723,3,0,2.0147222222222223,Friday
82694,35,Male,Brazil,916785,Text,Fitness,14675,134,1967,7039,57723,2022-06-06,798474,False,Mobile,Positive,#fun #reels #fitness,0.290629385,3,16776,3,0,1.9552777777777777,Monday
53016,15,Other,USA,213744,Video,Music,1619,2626,204,7112,88728,2023-05-30,471555,False,Mobile,Neutral,#reels #lifestyle #music,0.050142007,3,4449,3,0,1.9755555555555555,Tuesday
17400,52,Other,Japan,331745,Reel,Fashion,12885,2486,1270,2425,97560,2023-07-05,391133,False,Mobile,Negative,#foodie,0.170571956,1,16641,1,0,0.6736111111111112,Wednesday
52642,62,Male,France,317522,Video,Education,2204,2124,990,3218,60916,2022-10-05,351360,False,Desktop,Negative,#fitness #fun,0.087300545,2,5318,2,0,0.8938888888888888,Wednesday
25151,22,Male,UAE,378336,Text,Tech,19087,2447,1012,7155,92196,2022-04-11,433806,False,Mobile,Negative,#fitness #love #fashion,0.245195019,3,22546,3,0,1.9875,Monday
61407,37,Female,Canada,772810,Reel,Music,7742,2421,365,2165,64985,2022-06-18,455451,False,Tablet,Negative,#music #lifestyle,0.162006617,2,10528,2,0,0.6013888888888889,Saturday
76690,64,Female,UK,760792,Video,Tech,11694,1510,252,1013,92493,2023-06-16,669922,False,Mobile,Negative,#fun #music,0.14548128,2,13456,2,0,0.2813888888888889,Friday
14499,61,Male,Germany,288297,Image,Lifestyle,11818,1818,1012,3206,45341,2023-02-07,431920,False,Mobile,Positive,#fashion #reels,0.302441499,2,14648,2,0,0.8905555555555555,Tuesday
16295,20,Male,Japan,982980,Reel,Food,7574,1497,768,6670,52237,2022-05-21,681842,False,Tablet,Negative,#love #lifestyle,0.174186879,2,9839,2,0,1.8527777777777779,Saturday
69040,23,Other,Japan,198991,Text,Fitness,9373,2796,631,1872,21114,2022-12-13,405685,False,Desktop,Neutral,#foodie,0.606232831,1,12800,1,0,0.52,Tuesday
22183,17,Male,Canada,178711,Image,Education,11448,2811,986,4909,34298,2022-07-12,435002,False,Tablet,Positive,#fitness #fashion #foodie,0.444486559,3,15245,3,0,1.363611111111111,Tuesday
22874,49,Other,Australia,765655,Image,Music,19383,206,1058,7400,30025,2023-01-21,552676,False,Desktop,Neutral,#reels,0.687660283,1,20647,1,0,2.0555555555555554,Saturday
42711,57,Male,Japan,106774,Video,Fashion,2764,2388,1461,815,16276,2022-07-27,23979,False,Desktop,Positive,#lifestyle #music,0.40630376,2,6613,2,0,0.2263888888888889,Wednesday
15539,50,Female,India,739395,Video,Lifestyle,10601,1643,311,65,87011,2023-07-03,471433,False,Desktop,Negative,#love #foodie #fitness,0.144292101,3,12555,3,0,0.018055555555555554,Monday
63351,41,Female,India,767550,Video,Fashion,11467,2768,1166,4045,70703,2023-01-23,314794,False,Tablet,Positive,#fitness #fashion,0.217826683,2,15401,2,0,1.1236111111111111,Monday
71267,17,Other,Australia,524502,Text,Travel,8199,310,196,2051,97779,2022-03-19,358934,False,Desktop,Positive,#love,0.089027296,1,8705,1,0,0.5697222222222222,Saturday
58354,21,Male,USA,831685,Reel,Lifestyle,10411,1331,996,2,18522,2022-06-21,695491,True,Tablet,Negative,#music,0.687722708,1,12738,1,0,0.0005555555555555556,Tuesday
12557,60,Female,Brazil,328552,Video,Education,6239,2672,259,7426,20617,2023-07-11,755269,False,Mobile,Positive,#love,0.444778581,1,9170,1,0,2.062777777777778,Tuesday
48360,14,Female,Australia,696715,Text,Fashion,14943,1399,1389,5834,54603,2022-12-03,311923,False,Tablet,Positive,#travel,0.324725748,1,17731,1,0,1.6205555555555555,Saturday
92018,13,Female,UAE,187513,Image,Fitness,13617,1550,595,324,28614,2023-08-19,225674,False,Mobile,Neutral,#love #tech #reels,0.550849235,3,15762,3,0,0.09,Saturday
78497,63,Male,Japan,851247,Image,Food,11563,1600,1510,6134,85376,2023-08-28,576012,True,Mobile,Negative,#love #reels #music,0.171863287,3,14673,3,0,1.7038888888888888,Monday
56975,38,Male,India,306924,Video,Tech,5584,1475,533,604,16586,2023-05-04,324158,False,Tablet,Positive,#fashion #tech,0.45773544,2,7592,2,0,0.16777777777777778,Thursday
31357,23,Male,France,941688,Image,Tech,8805,1026,23,4891,90356,2023-10-28,562799,False,Tablet,Neutral,#love,0.109057506,1,9854,1,0,1.3586111111111112,Saturday
87505,40,Male,Brazil,883837,Text,Music,9089,1479,942,2582,74582,2022-04-16,735181,False,Tablet,Positive,#foodie #lifestyle,0.154326781,2,11510,2,0,0.7172222222222222,Saturday
71135,38,Other,France,723031,Text,Fashion,15488,2283,1901,7485,23287,2023-12-17,272320,False,Mobile,Negative,#travel #tech #music,0.844763173,3,19672,3,0,2.0791666666666666,Sunday
60108,51,Other,USA,289702,Text,Fashion,11110,2436,1669,2646,53713,2022-12-14,300686,True,Desktop,Negative,#love #foodie #fitness,0.283264759,3,15215,3,0,0.735,Wednesday
48467,38,Female,Canada,346968,Image,Fashion,1160,2440,922,3122,39164,2022-12-18,623622,False,Tablet,Neutral,#music,0.11546318,1,4522,1,0,0.8672222222222222,Sunday
33328,25,Male,France,977622,Video,Fashion,12173,1664,1417,7976,72098,2022-02-17,415197,False,Mobile,Positive,#lifestyle #fitness,0.211573137,2,15254,2,0,2.2155555555555555,Thursday
96831,20,Male,USA,938147,Reel,Music,19994,1782,678,7637,42890,2022-09-03,593168,False,Tablet,Positive,#fun #reels #music,0.523525297,3,22454,3,0,2.1213888888888888,Saturday
13987,40,Other,USA,107466,Reel,Food,7331,2794,1481,6975,77537,2022-01-31,321608,False,Desktop,Positive,#lifestyle #fun,0.149683377,2,11606,2,0,1.9375,Monday
68871,42,Male,Germany,881863,Text,Fitness,14684,2077,109,3114,46883,2023-11-26,378996,False,Mobile,Negative,#lifestyle #travel,0.359831922,2,16870,2,0,0.865,Sunday
32399,21,Female,Canada,904069,Image,Food,18387,1606,89,3275,65718,2023-04-20,58019,False,Mobile,Positive,#foodie #fitness #music,0.30557838,3,20082,3,0,0.9097222222222222,Thursday
56214,51,Male,UK,492568,Image,Education,14798,981,36,346,42371,2023-04-22,751871,True,Mobile,Positive,#foodie #tech,0.373250572,2,15815,2,0,0.0961111111111111,Saturday
96416,43,Male,Australia,168745,Image,Education,1527,604,821,5177,24447,2022-09-14,716403,False,Tablet,Positive,#tech,0.120751012,1,2952,1,0,1.4380555555555556,Wednesday
80271,33,Other,Japan,660605,Video,Food,15220,2330,992,4154,55242,2022-05-06,663139,False,Tablet,Negative,#foodie #tech #travel,0.335650411,3,18542,3,0,1.153888888888889,Friday
54064,59,Male,UAE,805126,Video,Food,10105,237,1586,2727,60783,2022-08-07,503486,False,Desktop,Negative,#reels #lifestyle,0.19623908,2,11928,2,0,0.7575,Sunday
80091,46,Other,UAE,234150,Image,Tech,13896,730,571,5805,71388,2022-09-02,770355,False,Desktop,Negative,#travel #fitness,0.212878915,2,15197,2,0,1.6125,Friday
50818,43,Male,UAE,857154,Reel,Education,13085,1342,583,2558,93906,2023-04-25,364541,False,Tablet,Positive,#love #reels,0.159840692,2,15010,2,0,0.7105555555555556,Tuesday
55525,64,Male,UK,627831,Reel,Food,15205,1994,1663,3389,60891,2023-03-19,337932,False,Tablet,Negative,#fitness,0.309766632,1,18862,1,0,0.9413888888888889,Sunday
27429,24,Male,UAE,587843,Image,Food,12398,2078,61,3443,50867,2023-05-16,82222,False,Tablet,Neutral,#foodie #music,0.285784497,2,14537,2,0,0.9563888888888888,Tuesday
16893,13,Female,Australia,151052,Reel,Fashion,6626,977,304,2254,86266,2022-08-15,415350,False,Mobile,Negative,#tech,0.091658359,1,7907,1,0,0.6261111111111111,Monday
89909,34,Other,Japan,646352,Reel,Lifestyle,2855,914,178,110,76631,2022-09-12,763118,False,Desktop,Positive,#tech #foodie,0.05150657,2,3947,2,0,0.030555555555555555,Monday
57333,52,Female,UAE,696575,Video,Education,3964,1637,539,22,34930,2022-03-11,137418,False,Tablet,Positive,#tech,0.175780132,1,6140,1,0,0.006111111111111111,Friday
13436,49,Female,Canada,704730,Video,Fitness,14609,1628,1775,5547,94408,2023-03-31,407292,False,Desktop,Negative,#lifestyle #love,0.190788916,2,18012,2,0,1.5408333333333333,Friday
84290,59,Male,USA,744838,Reel,Tech,14490,1497,931,3816,41839,2023-08-01,510078,False,Tablet,Positive,#foodie #reels,0.422452735,2,16918,2,0,1.06,Tuesday
86213,13,Female,UAE,576848,Image,Fitness,18058,1981,1767,1963,50310,2022-01-02,187120,False,Tablet,Positive,#love #fun #lifestyle,0.433432717,3,21806,3,0,0.5452777777777778,Sunday
